Name,Following,Followers,Likes,Views,V_Date,V_Likes,V_Comments
mackenzieziegler  ,403,22.1M,390.5M,4.5M,2021-2-10,495.2K,3045
mackenzieziegler  ,403,22.1M,390.5M,4.7M,2021-2-9,561K,2524
mackenzieziegler  ,403,22.1M,390.5M,12.9M,2021-2-9,1.5M,8546
mackenzieziegler  ,403,22.1M,390.5M,6.8M,2021-2-2,856.4K,5668
mackenzieziegler  ,403,22.1M,390.5M,5.1M,2021-2-1,531.4K,2197
mackenzieziegler  ,403,22.1M,390.5M,5.4M,2021-1-29,649K,2378
mackenzieziegler  ,403,22.1M,390.5M,13.9M,2021-1-23,3.4M,7084
mackenzieziegler  ,403,22.1M,390.5M,5.5M,2021-1-22,802.3K,5770
mackenzieziegler  ,403,22.1M,390.5M,9.4M,2021-1-15,1.4M,7248
mackenzieziegler  ,403,22.1M,390.5M,5.3M,2021-1-10,499.3K,2832
mackenzieziegler  ,403,22.1M,390.5M,5.3M,2021-1-9,530.4K,1730
mackenzieziegler  ,403,22.1M,390.5M,6.7M,2021-1-7,1.2M,3800
mackenzieziegler  ,403,22.1M,390.5M,4.4M,2021-1-7,602.3K,1684
mackenzieziegler  ,403,22.1M,390.5M,5.2M,2021-1-6,767.2K,2925
mackenzieziegler  ,403,22.1M,390.5M,5.6M,2021-1-5,800K,4609
mackenzieziegler  ,403,22.1M,390.5M,3.4M,2021-1-4,427.3K,2618
mackenzieziegler  ,403,22.1M,390.5M,10M,2020-12-29,2.1M,7311
mackenzieziegler  ,403,22.1M,390.5M,5M,2020-12-29,852.8K,2737
mackenzieziegler  ,403,22.1M,390.5M,3.5M,2020-12-28,476.3K,2318
mackenzieziegler  ,403,22.1M,390.5M,6M,2020-12-26,897.9K,4276
mackenzieziegler  ,403,22.1M,390.5M,4.9M,2020-12-25,890K,2799
mackenzieziegler  ,403,22.1M,390.5M,4.3M,2020-12-25,587.3K,2506
mackenzieziegler  ,403,22.1M,390.5M,4.8M,2020-12-23,764K,3091
mackenzieziegler  ,403,22.1M,390.5M,12.6M,2020-12-19,2.2M,19.4K
mackenzieziegler  ,403,22.1M,390.5M,4.8M,2020-12-18,612.2K,2454
mackenzieziegler  ,403,22.1M,390.5M,6.4M,2020-12-12,813.6K,3465
mackenzieziegler  ,403,22.1M,390.5M,4M,2020-12-11,489K,2910
mackenzieziegler  ,403,22.1M,390.5M,3.6M,2020-12-9,416.4K,1538
mackenzieziegler  ,403,22.1M,390.5M,4.1M,2020-12-9,455.8K,1021
mackenzieziegler  ,403,22.1M,390.5M,8.9M,2020-12-7,1.6M,5682
mackenzieziegler  ,403,22.1M,390.5M,3.9M,2020-12-3,485.8K,3983
mackenzieziegler  ,403,22.1M,390.5M,3.7M,2020-12-1,414.1K,1394
mackenzieziegler  ,403,22.1M,390.5M,11.6M,2020-11-27,2M,4249
mackenzieziegler  ,403,22.1M,390.5M,5.4M,2020-11-26,806.8K,4249
mackenzieziegler  ,403,22.1M,390.5M,7.4M,2020-11-25,1.3M,3159
mackenzieziegler  ,403,22.1M,390.5M,3.6M,2020-11-24,411.3K,1779
mackenzieziegler  ,403,22.1M,390.5M,3.8M,2020-11-24,485.1K,2133
mackenzieziegler  ,403,22.1M,390.5M,11M,2020-11-23,1.9M,8150
mackenzieziegler  ,403,22.1M,390.5M,3.1M,2020-11-21,318.5K,1164
mackenzieziegler  ,403,22.1M,390.5M,2.8M,2020-11-19,364.2K,1553
mackenzieziegler  ,403,22.1M,390.5M,3.3M,2020-11-19,373.4K,1423
mackenzieziegler  ,403,22.1M,390.5M,5.5M,2020-11-16,1.1M,3093
mackenzieziegler  ,403,22.1M,390.5M,4.6M,2020-11-14,734.9K,2182
mackenzieziegler  ,403,22.1M,390.5M,3.4M,2020-11-14,393K,2249
mackenzieziegler  ,403,22.1M,390.5M,3.2M,2020-11-13,343K,1773
mackenzieziegler  ,403,22.1M,390.5M,3M,2020-11-11,422.7K,1354
mackenzieziegler  ,403,22.1M,390.5M,3.7M,2020-11-8,568.9K,2267
mackenzieziegler  ,403,22.1M,390.5M,3.4M,2020-11-7,487.5K,1745
mackenzieziegler  ,403,22.1M,390.5M,4.8M,2020-11-4,617.6K,2351
mackenzieziegler  ,403,22.1M,390.5M,4.9M,2020-10-30,688.1K,1783
mackenzieziegler  ,403,22.1M,390.5M,6.1M,2020-10-29,771.8K,2295
mackenzieziegler  ,403,22.1M,390.5M,10.6M,2020-10-25,1.9M,7341
mackenzieziegler  ,403,22.1M,390.5M,6.5M,2020-10-22,1M,4143
mackenzieziegler  ,403,22.1M,390.5M,5.8M,2020-10-17,1M,2232
mackenzieziegler  ,403,22.1M,390.5M,3.1M,2020-10-17,329.2K,1153
mackenzieziegler  ,403,22.1M,390.5M,3.5M,2020-10-16,483.2K,1802
mackenzieziegler  ,403,22.1M,390.5M,6.3M,2020-10-12,1M,6684
mackenzieziegler  ,403,22.1M,390.5M,4.9M,2020-10-11,839.6K,5088
mackenzieziegler  ,403,22.1M,390.5M,3.7M,2020-10-8,522.8K,993
mackenzieziegler  ,403,22.1M,390.5M,3.4M,2020-10-7,488.9K,1901
mackenzieziegler  ,403,22.1M,390.5M,2.7M,2020-10-5,347.6K,2102
mackenzieziegler  ,403,22.1M,390.5M,2.9M,2020-9-28,344.9K,1964
mackenzieziegler  ,403,22.1M,390.5M,4.5M,2020-9-27,858.3K,2405
mackenzieziegler  ,403,22.1M,390.5M,2.6M,2020-9-27,316.3K,1355
mackenzieziegler  ,403,22.1M,390.5M,3.5M,2020-9-25,493.8K,1474
mackenzieziegler  ,403,22.1M,390.5M,2.5M,2020-9-24,261.3K,990
mackenzieziegler  ,403,22.1M,390.5M,7.7M,2020-9-22,1.5M,4739
mackenzieziegler  ,403,22.1M,390.5M,13.8M,2020-9-18,1.8M,4806
mackenzieziegler  ,403,22.1M,390.5M,4.2M,2020-9-17,581.7K,5125
mackenzieziegler  ,403,22.1M,390.5M,5.7M,2020-9-16,791.9K,3364
mackenzieziegler  ,403,22.1M,390.5M,25M,2020-9-13,3.3M,17.5K
mackenzieziegler  ,403,22.1M,390.5M,6.7M,2020-9-10,1.1M,6261
mackenzieziegler  ,403,22.1M,390.5M,3.7M,2020-9-9,535.2K,2338
mackenzieziegler  ,403,22.1M,390.5M,4M,2020-9-4,526.8K,0
mackenzieziegler  ,403,22.1M,390.5M,5.2M,2020-9-1,770.2K,5725
mackenzieziegler  ,403,22.1M,390.5M,9.5M,2020-8-30,1.4M,5668
mackenzieziegler  ,403,22.1M,390.5M,3.9M,2020-8-26,432.9K,2502
mackenzieziegler  ,403,22.1M,390.5M,7M,2020-8-26,962.4K,3354
mackenzieziegler  ,403,22.1M,390.5M,4.7M,2020-8-24,810.3K,3545
mackenzieziegler  ,403,22.1M,390.5M,5.6M,2020-8-23,844.4K,3912
mackenzieziegler  ,403,22.1M,390.5M,5.7M,2020-8-21,1.2M,5129
mackenzieziegler  ,403,22.1M,390.5M,6.4M,2020-8-21,1.3M,7326
mackenzieziegler  ,403,22.1M,390.5M,4.1M,2020-8-19,585.8K,2135
mackenzieziegler  ,403,22.1M,390.5M,3.8M,2020-8-19,524K,2343
mackenzieziegler  ,403,22.1M,390.5M,6M,2020-8-18,1M,6352
mackenzieziegler  ,403,22.1M,390.5M,6.3M,2020-8-18,908.5K,2272
mackenzieziegler  ,403,22.1M,390.5M,3.8M,2020-8-18,615.7K,2576
mackenzieziegler  ,403,22.1M,390.5M,4M,2020-8-18,591.1K,2928
mackenzieziegler  ,403,22.1M,390.5M,3M,2020-8-17,439.2K,2884
mackenzieziegler  ,403,22.1M,390.5M,2.9M,2020-8-16,373.1K,1933
mackenzieziegler  ,403,22.1M,390.5M,16.9M,2020-8-11,2.5M,11K
mackenzieziegler  ,403,22.1M,390.5M,14.6M,2020-8-9,2.7M,27.7K
mackenzieziegler  ,403,22.1M,390.5M,10.9M,2020-8-4,1.4M,4496
mackenzieziegler  ,403,22.1M,390.5M,10.3M,2020-8-2,2.2M,7153
mackenzieziegler  ,403,22.1M,390.5M,4.5M,2020-8-2,513K,1081
mackenzieziegler  ,403,22.1M,390.5M,3.8M,2020-8-1,495K,4184
mackenzieziegler  ,403,22.1M,390.5M,3.3M,2020-8-1,377.7K,1212
mackenzieziegler  ,403,22.1M,390.5M,6.4M,2020-7-31,858.3K,2675
mackenzieziegler  ,403,22.1M,390.5M,4.6M,2020-7-30,651.4K,2189
mackenzieziegler  ,403,22.1M,390.5M,5.4M,2020-7-29,722.8K,1964
mackenzieziegler  ,403,22.1M,390.5M,4M,2020-7-25,561.3K,2473
mackenzieziegler  ,403,22.1M,390.5M,10M,2020-7-23,2.2M,6023
mackenzieziegler  ,403,22.1M,390.5M,3.2M,2020-7-22,384.8K,1572
mackenzieziegler  ,403,22.1M,390.5M,4M,2020-7-22,579.5K,2895
mackenzieziegler  ,403,22.1M,390.5M,3.9M,2020-7-21,599.9K,2946
mackenzieziegler  ,403,22.1M,390.5M,4M,2020-7-19,612K,2292
mackenzieziegler  ,403,22.1M,390.5M,3.5M,2020-7-17,495.9K,2414
mackenzieziegler  ,403,22.1M,390.5M,3.4M,2020-7-16,451.4K,2308
mackenzieziegler  ,403,22.1M,390.5M,7.2M,2020-7-15,1.1M,3392
mackenzieziegler  ,403,22.1M,390.5M,4.5M,2020-7-14,698.7K,3140
mackenzieziegler  ,403,22.1M,390.5M,6M,2020-7-11,846.2K,3049
mackenzieziegler  ,403,22.1M,390.5M,10.9M,2020-7-11,1.2M,3054
mackenzieziegler  ,403,22.1M,390.5M,5.3M,2020-7-10,721.2K,2958
mackenzieziegler  ,403,22.1M,390.5M,4M,2020-7-8,510.3K,2876
mackenzieziegler  ,403,22.1M,390.5M,9.4M,2020-7-7,1.1M,4231
mackenzieziegler  ,403,22.1M,390.5M,7.2M,2020-7-1,1.1M,8088
mackenzieziegler  ,403,22.1M,390.5M,17.4M,2020-7-1,3M,9274
mackenzieziegler  ,403,22.1M,390.5M,73.1M,2020-7-1,6.3M,28.2K
mackenzieziegler  ,403,22.1M,390.5M,6.9M,2020-6-30,804.4K,2816
mackenzieziegler  ,403,22.1M,390.5M,7M,2020-6-30,1.1M,3355
mackenzieziegler  ,403,22.1M,390.5M,25M,2020-6-28,2.4M,13.9K
mackenzieziegler  ,403,22.1M,390.5M,6.2M,2020-6-27,916.2K,4184
mackenzieziegler  ,403,22.1M,390.5M,7.8M,2020-6-25,1.2M,6095
mackenzieziegler  ,403,22.1M,390.5M,6.1M,2020-6-25,829K,3374
mackenzieziegler  ,403,22.1M,390.5M,9.2M,2020-6-25,1.3M,5782
mackenzieziegler  ,403,22.1M,390.5M,5.4M,2020-6-23,951.8K,3600
mackenzieziegler  ,403,22.1M,390.5M,9.6M,2020-6-23,1.6M,3509
mackenzieziegler  ,403,22.1M,390.5M,8.6M,2020-6-23,1.9M,4376
mackenzieziegler  ,403,22.1M,390.5M,18M,2020-6-20,2.9M,14.4K
mackenzieziegler  ,403,22.1M,390.5M,16.7M,2020-6-18,2.9M,18.9K
mackenzieziegler  ,403,22.1M,390.5M,6.7M,2020-6-18,1.1M,3644
mackenzieziegler  ,403,22.1M,390.5M,5.3M,2020-6-18,769.7K,2939
mackenzieziegler  ,403,22.1M,390.5M,7.9M,2020-6-14,1.4M,4348
mackenzieziegler  ,403,22.1M,390.5M,16.4M,2020-6-12,2.6M,16.1K
mackenzieziegler  ,403,22.1M,390.5M,8.3M,2020-6-11,1.2M,7779
mackenzieziegler  ,403,22.1M,390.5M,7.7M,2020-6-10,1.1M,5151
mackenzieziegler  ,403,22.1M,390.5M,18.3M,2020-6-9,2.8M,11.1K
mackenzieziegler  ,403,22.1M,390.5M,16.5M,2020-6-2,3.5M,14.1K
mackenzieziegler  ,403,22.1M,390.5M,11.8M,2020-5-26,1.8M,5794
mackenzieziegler  ,403,22.1M,390.5M,7.6M,2020-5-25,1M,4026
mackenzieziegler  ,403,22.1M,390.5M,8.6M,2020-5-23,1.4M,7480
mackenzieziegler  ,403,22.1M,390.5M,8.8M,2020-5-21,1.1M,5957
mackenzieziegler  ,403,22.1M,390.5M,15.7M,2020-5-21,3.5M,17.9K
mackenzieziegler  ,403,22.1M,390.5M,9.7M,2020-5-21,1.4M,3952
mackenzieziegler  ,403,22.1M,390.5M,8M,2020-5-21,1.3M,3445
mackenzieziegler  ,403,22.1M,390.5M,15.8M,2020-5-20,2.6M,41.2K
mackenzieziegler  ,403,22.1M,390.5M,7.8M,2020-5-18,1.2M,6909
mackenzieziegler  ,403,22.1M,390.5M,14M,2020-5-17,2.9M,7681
mackenzieziegler  ,403,22.1M,390.5M,7.6M,2020-5-16,1.3M,3643
mackenzieziegler  ,403,22.1M,390.5M,9.7M,2020-5-13,1.9M,14.3K
mackenzieziegler  ,403,22.1M,390.5M,8.2M,2020-5-12,1.1M,8833
mackenzieziegler  ,403,22.1M,390.5M,5.8M,2020-5-11,630.6K,2864
mackenzieziegler  ,403,22.1M,390.5M,16.1M,2020-5-10,2.5M,13.6K
mackenzieziegler  ,403,22.1M,390.5M,17.1M,2020-5-10,2.9M,12.4K
mackenzieziegler  ,403,22.1M,390.5M,5.5M,2020-5-10,595.4K,1770
mackenzieziegler  ,403,22.1M,390.5M,6.1M,2020-5-9,822.1K,3923
mackenzieziegler  ,403,22.1M,390.5M,9.9M,2020-5-5,1.8M,16.9K
mackenzieziegler  ,403,22.1M,390.5M,8.8M,2020-5-1,1.8M,18.2K
mackenzieziegler  ,403,22.1M,390.5M,19.5M,2020-4-30,3.2M,19.2K
mackenzieziegler  ,403,22.1M,390.5M,5.5M,2020-4-30,432.7K,1397
mackenzieziegler  ,403,22.1M,390.5M,5.3M,2020-4-30,608K,1569
mackenzieziegler  ,403,22.1M,390.5M,6.9M,2020-4-30,954.1K,1737
mackenzieziegler  ,403,22.1M,390.5M,4.8M,2020-4-29,534K,1678
mackenzieziegler  ,403,22.1M,390.5M,6.9M,2020-4-23,1M,3510
mackenzieziegler  ,403,22.1M,390.5M,4.8M,2020-4-22,586.2K,2542
mackenzieziegler  ,403,22.1M,390.5M,5.9M,2020-4-22,903K,5294
mackenzieziegler  ,403,22.1M,390.5M,11.4M,2020-4-19,1.9M,6885
mackenzieziegler  ,403,22.1M,390.5M,4.4M,2020-4-19,399.5K,1354
mackenzieziegler  ,403,22.1M,390.5M,5.6M,2020-4-18,694.5K,2138
mackenzieziegler  ,403,22.1M,390.5M,5.8M,2020-4-17,753.3K,2245
mackenzieziegler  ,403,22.1M,390.5M,5.2M,2020-4-17,658.9K,2577
mackenzieziegler  ,403,22.1M,390.5M,4.4M,2020-4-16,663K,2429
mackenzieziegler  ,403,22.1M,390.5M,6.9M,2020-4-16,916.3K,6446
mackenzieziegler  ,403,22.1M,390.5M,4.5M,2020-4-14,516.8K,2032
mackenzieziegler  ,403,22.1M,390.5M,8.8M,2020-4-13,1.8M,5052
mackenzieziegler  ,403,22.1M,390.5M,8.8M,2020-4-13,1.2M,3409
mackenzieziegler  ,403,22.1M,390.5M,6.7M,2020-4-13,817.6K,2177
mackenzieziegler  ,403,22.1M,390.5M,4.8M,2020-4-11,693.9K,3871
mackenzieziegler  ,403,22.1M,390.5M,4.1M,2020-4-10,474.5K,2101
mackenzieziegler  ,403,22.1M,390.5M,4.2M,2020-4-9,627.4K,2546
mackenzieziegler  ,403,22.1M,390.5M,4.7M,2020-4-7,612K,2226
mackenzieziegler  ,403,22.1M,390.5M,9.9M,2020-4-6,2M,7048
mackenzieziegler  ,403,22.1M,390.5M,4.3M,2020-3-31,511.2K,1667
mackenzieziegler  ,403,22.1M,390.5M,5M,2020-3-26,692.6K,2496
mackenzieziegler  ,403,22.1M,390.5M,11.6M,2020-3-25,2M,5290
mackenzieziegler  ,403,22.1M,390.5M,5.8M,2020-3-25,840.5K,1332
mackenzieziegler  ,403,22.1M,390.5M,8.9M,2020-3-24,1.7M,2541
mackenzieziegler  ,403,22.1M,390.5M,12.5M,2020-3-22,2.5M,6376
mackenzieziegler  ,403,22.1M,390.5M,6M,2020-3-21,903K,3208
mackenzieziegler  ,403,22.1M,390.5M,15.5M,2020-3-21,2.8M,8967
mackenzieziegler  ,403,22.1M,390.5M,16.6M,2020-3-21,3M,7742
mackenzieziegler  ,403,22.1M,390.5M,12.6M,2020-3-21,2.1M,6848
mackenzieziegler  ,403,22.1M,390.5M,8.9M,2020-3-19,1.4M,3304
mackenzieziegler  ,403,22.1M,390.5M,10M,2020-3-17,1.7M,3136
mackenzieziegler  ,403,22.1M,390.5M,13.1M,2020-3-17,2.2M,5162
mackenzieziegler  ,403,22.1M,390.5M,12.7M,2020-3-16,2.6M,4711
mackenzieziegler  ,403,22.1M,390.5M,5.6M,2020-3-13,764.2K,1610
mackenzieziegler  ,403,22.1M,390.5M,4.8M,2020-3-9,495K,1091
mackenzieziegler  ,403,22.1M,390.5M,10.7M,2020-3-7,2M,5153
mackenzieziegler  ,403,22.1M,390.5M,7.8M,2020-3-2,1.2M,2200
mackenzieziegler  ,403,22.1M,390.5M,7.5M,2020-3-2,1.1M,1204
mackenzieziegler  ,403,22.1M,390.5M,4.3M,2020-2-29,439.5K,750
mackenzieziegler  ,403,22.1M,390.5M,10M,2020-2-29,1.9M,2180
mackenzieziegler  ,403,22.1M,390.5M,7M,2020-2-26,1.2M,2348
mackenzieziegler  ,403,22.1M,390.5M,6.7M,2020-2-26,1.3M,1622
mackenzieziegler  ,403,22.1M,390.5M,6.7M,2020-2-21,930.7K,1707
mackenzieziegler  ,403,22.1M,390.5M,5.8M,2020-2-20,936.3K,2649
mackenzieziegler  ,403,22.1M,390.5M,7.7M,2020-2-18,1.5M,3786
